0,1
2,0
5,2
6,0
6,1
6,3
7,4
8,2
8,6
9,0
9,3
9,7
10,5
10,6
10,9
11,4
11,7
11,8
12,2
12,5
12,11
13,5
13,9
14,1
14,9
14,13
15,2
15,3
15,9
15,10
15,14
16,4
16,8
16,10
16,12
17,2
17,4
17,5
17,10
17,14
18,3
18,12
18,15
18,16
18,17
19,3
19,7
19,11
19,13
20,0
20,16
20,18
21,0
21,5
21,6
21,7
21,8
21,9
21,18
22,0
22,4
22,5
22,7
22,14
22,18
23,5
23,6
23,7
23,11
23,13
23,14
23,15
24,4
24,13
24,16
24,22
25,0
25,2
25,13
25,20
25,22
26,1
26,3
26,4
26,11
26,13
26,25
27,2
27,4
27,15
27,20
27,24
27,25
27,26
28,2
28,5
28,7
28,15
28,17
28,18
28,20
28,21
28,22
28,24
28,25
29,4
29,6
29,7
29,8
29,9
29,11
29,14
29,17
29,20
30,0
30,2
30,4
30,6
30,12
30,13
30,21
30,25
30,27
31,5
31,6
31,8
31,15
31,20
31,22
31,26
31,28
32,4
32,5
32,6
32,8
32,9
32,11
32,15
32,18
32,20
32,26
33,4
33,8
33,14
33,20
33,23
33,25
34,3
34,5
34,16
34,19
34,20
34,24
34,26
34,27
34,33
35,3
35,5
35,6
35,9
35,17
35,18
35,24
35,28
36,2
36,4
36,7
36,9
36,12
36,14
36,17
36,23
36,24
36,31
37,2
37,16
37,17
37,23
37,31
37,32
37,33
37,36
38,11
38,13
38,15
38,19
38,28
38,31
39,4
39,10
39,13
39,15
39,17
39,19
39,29
39,30
39,36
40,14
40,20
40,28
40,30
40,32
40,38
40,39
41,3
41,4
41,5
41,14
41,16
41,18
41,21
41,27
41,40
42,3
42,6
42,7
42,10
42,24
42,25
42,27
42,35
43,1
43,2
43,3
43,5
43,8
43,17
43,18
43,30
43,41
44,5
44,8
44,9
44,15
44,19
44,22
44,32
44,40
45,5
45,13
45,15
45,16
45,23
45,37
45,42
46,0
46,2
46,5
46,6
46,7
46,14
46,18
46,19
46,29
46,31
46,41
46,44
46,45
47,1
47,2
47,5
47,10
47,11
47,14
47,18
47,24
47,31
47,35
47,39
48,7
48,10
48,13
48,14
48,15
48,20
48,21
48,25
48,30
48,33
48,35
48,37
48,39
48,41
48,42
48,44
48,47
49,3
49,4
49,5
49,12
49,18
49,23
49,25
49,34
50,2
50,3
50,6
50,10
50,11
50,12
50,22
50,24
50,25
50,38
50,48
51,1
51,3
51,6
51,7
51,10
51,18
51,20
51,21
51,30
51,34
51,40
51,44
51,48
51,49
51,50
52,4
52,9
52,11
52,16
52,18
52,19
52,21
52,24
52,26
52,27
52,38
52,42
52,47
52,49
52,50
53,6
53,9
53,15
53,16
53,18
53,19
53,24
53,26
53,29
53,31
53,33
53,39
53,40
53,44
53,47
53,51
54,9
54,12
54,13
54,15
54,19
54,21
54,23
54,25
54,30
54,32
54,37
54,39
54,47
54,48
55,0
55,8
55,11
55,12
55,30
55,33
55,39
55,42
55,43
55,48
56,2
56,9
56,13
56,14
56,18
56,20
56,27
56,28
56,31
56,34
56,43
56,48
56,50
57,1
57,2
57,3
57,8
57,15
57,19
57,20
57,24
57,32
57,34
57,35
57,38
57,40
57,43
58,2
58,10
58,16
58,18
58,19
58,24
58,25
58,28
58,34
58,37
58,55
58,57
59,2
59,3
59,16
59,18
59,33
59,39
59,45
59,46
59,52
59,53
59,54
60,4
60,5
60,16
60,32
60,36
60,40
60,41
60,52
60,53
60,55
60,58
61,4
61,9
61,13
61,18
61,22
61,23
61,24
61,27
61,35
61,39
61,40
61,41
61,42
61,46
61,48
61,53
61,58
62,0
62,1
62,6
62,16
62,17
62,18
62,21
62,28
62,32
62,35
62,36
62,43
62,44
62,46
62,48
62,51
62,52
62,53
62,58
62,59
63,2
63,8
63,14
63,18
63,23
63,26
63,27
63,32
63,36
63,37
63,41
63,42
63,46
63,51
63,54
63,56
63,58
63,61
64,1
64,7
64,11
64,13
64,14
64,19
64,22
64,23
64,24
64,25
64,26
64,34
64,40
64,41
64,43
64,48
64,49
64,56
64,58
64,61
65,0
65,3
65,13
65,14
65,15
65,17
65,22
65,30
65,32
65,34
65,38
65,46
65,47
65,48
65,56
65,62
66,7
66,9
66,29
66,36
66,37
66,40
66,42
66,44
66,58
66,60
66,64
67,1
67,3
67,13
67,20
67,32
67,49
67,50
67,54
67,59
68,2
68,4
68,5
68,12
68,13
68,16
68,24
68,27
68,29
68,31
68,35
68,36
68,42
68,43
68,45
68,49
68,50
68,51
68,59
68,60
68,61
68,62
68,63
68,65
68,66
69,0
69,4
69,5
69,7
69,15
69,16
69,17
69,20
69,22
69,24
69,26
69,29
69,30
69,31
69,37
69,38
69,39
69,40
69,41
69,44
69,50
69,66
69,67
70,1
70,3
70,6
70,16
70,18
70,23
70,24
70,28
70,30
70,31
70,32
70,33
70,34
70,38
70,40
70,44
70,47
70,48
70,53
70,56
71,1
71,8
71,16
71,17
71,20
71,23
71,26
71,27
71,36
71,37
71,39
71,42
71,51
71,55
72,1
72,6
72,12
72,14
72,15
72,17
72,18
72,21
72,26
72,28
72,30
72,36
72,38
72,41
72,44
72,47
72,50
72,61
72,63
72,69
72,71
73,5
73,7
73,10
73,12
73,14
73,18
73,19
73,20
73,22
73,25
73,27
73,32
73,35
73,36
73,39
73,43
73,44
73,53
73,54
73,57
73,59
73,63
73,65
73,66
73,67
74,0
74,2
74,4
74,6
74,10
74,11
74,12
74,17
74,20
74,24
74,26
74,27
74,31
74,37
74,38
74,39
74,42
74,43
74,45
74,46
74,58
74,65
74,66
74,69
