0,1
25,68
68,67
67,2
67,54
54,13
25,72
72,52
52,61
61,49
49,60
60,19
19,39
39,40
40,31
31,73
73,23
23,33
33,28
28,63
63,38
38,36
36,14
14,10
10,69
10,4
4,59
59,20
20,65
65,64
64,70
64,12
12,21
21,32
32,58
58,57
58,16
16,9
9,50
50,41
41,71
71,8
8,27
27,42
27,3
9,29
29,11
11,51
51,46
29,45
21,5
5,7
5,26
12,48
48,66
48,22
22,24
24,44
24,34
34,6
34,35
38,43
19,53
53,18
18,74
19,47
72,1
72,37
25,59
59,3
3,72
72,73
73,23
23,33
33,65
65,20
65,64
64,29
29,45
29,9
9,16
16,58
58,57
58,32
32,21
21,49
49,61
61,52
52,35
35,34
34,24
24,22
22,48
48,12
48,66
66,10
10,14
14,36
36,8
8,27
27,42
42,39
39,7
7,5
5,26
39,6
39,40
40,31
31,19
19,38
38,63
63,28
38,43
19,47
19,53
53,18
18,74
19,60
8,71
71,41
41,50
10,4
10,69
24,44
29,11
11,51
51,46
64,70
72,37
72,1
25,13
13,54
54,67
67,68
67,2
18,53
53,19
19,60
60,49
49,61
61,52
52,72
72,25
25,68
68,67
67,2
2,0
0,6
6,34
34,24
24,44
44,5
5,21
21,32
32,58
58,57
57,1
1,14
14,36
36,38
38,43
43,3
3,27
27,42
42,39
39,40
40,31
31,73
73,23
23,33
33,28
28,63
63,8
8,71
71,41
41,50
50,9
9,29
29,11
11,51
51,46
46,7
7,4
4,59
59,20
20,65
65,64
64,70
70,16
16,10
10,69
69,15
15,45
45,13
13,54
54,12
12,48
48,66
66,37
37,17
17,35
35,47
35,62
17,74
74,26
48,22
48,30
30,55
48,56
18,73
73,67
67,69
69,74
74,66
66,68
68,65
65,62
62,59
59,54
54,63
63,72
72,71
71,55
55,60
60,58
58,64
64,61
61,53
53,70
70,56
56,50
50,52
52,49
49,51
51,48
48,47
47,39
39,30
30,43
43,57
57,40
40,44
44,46
46,45
45,42
42,35
35,28
28,38
38,31
31,37
37,36
36,24
24,27
27,41
41,21
21,9
9,32
32,26
26,34
34,33
33,25
25,22
22,14
14,29
29,20
20,16
16,12
12,11
11,23
23,15
15,10
10,17
17,5
5,13
13,19
19,7
7,4
19,3
3,6
6,8
8,2
2,0
6,1
49,60
60,19
19,39
39,40
40,31
31,73
73,72
72,52
52,61
61,4
4,59
59,20
20,65
65,64
64,70
70,1
1,6
6,34
34,24
24,44
44,5
5,21
21,32
32,58
58,57
57,2
2,67
67,68
68,25
25,50
50,9
9,29
29,11
11,51
51,46
46,0
0,22
22,48
48,66
66,10
10,69
69,7
7,23
23,33
33,28
28,63
63,38
38,36
36,14
14,13
13,54
54,12
12,16
16,8
8,71
71,41
41,3
3,27
27,42
42,35
35,17
17,18
18,53
53,15
15,45
45,37
37,74
74,26
74,43
43,30
30,55
43,56
43,62
37,47
49,68
68,48
48,36
36,45
45,33
33,43
43,53
53,72
72,70
70,61
61,73
73,71
71,55
55,60
60,66
66,74
74,69
69,67
67,59
59,62
62,65
65,56
56,64
64,58
58,63
63,54
54,47
47,37
37,39
39,18
18,19
19,17
17,8
8,28
28,40
40,57
57,38
38,52
52,50
50,51
51,44
44,46
46,41
41,27
27,34
34,26
26,32
32,20
20,31
31,22
22,21
21,2
2,14
14,5
5,35
35,42
42,25
25,30
30,13
13,24
24,16
16,12
12,11
11,23
23,15
15,10
10,9
9,7
7,29
29,6
6,3
6,1
6,0
29,4
