0,1
8,2
2,9
9,15
9,3
3,10
10,17
17,11
11,5
17,23
17,22
9,14
8,13
13,6
6,12
12,19
19,25
25,18
18,24
8,14
14,9
9,10
10,5
5,11
11,17
17,22
17,23
10,3
3,2
9,15
8,13
13,19
19,25
25,24
24,18
18,12
12,6
9,2
2,8
8,13
13,6
6,12
12,19
19,25
25,18
18,24
24,22
22,17
17,11
11,5
5,10
10,3
3,0
0,1
1,16
16,4
4,20
16,14
14,15
15,26
26,21
21,23
23,7
9,19
19,26
26,3
3,16
16,23
23,25
25,20
20,22
22,14
14,5
5,17
17,18
18,15
15,13
13,21
21,11
11,7
7,24
24,12
12,10
10,4
4,6
4,0
0,2
2,8
8,1
10,3
3,2
2,8
8,13
13,6
6,12
12,19
19,25
25,18
18,24
24,22
22,17
17,11
11,5
5,4
4,0
0,1
1,16
16,9
9,15
15,14
14,21
21,23
23,7
21,26
4,20
