0,1
227,1
2,1
3,1
6,1
14,1
23,1
32,1
34,1
37,1
39,1
41,1
44,1
45,1
46,1
53,1
56,1
61,1
64,1
73,1
75,1
77,1
80,1
84,1
86,1
87,1
90,1
95,1
104,1
106,1
123,1
124,1
126,1
131,1
133,1
145,1
148,1
149,1
156,1
163,1
168,1
174,1
176,1
177,1
187,1
191,1
193,1
196,1
208,1
209,1
210,1
212,1
217,1
228,1
236,1
238,1
240,1
242,1
248,1
249,1
252,1
258,1
260,1
261,1
274,1
276,1
278,1
281,1
295,1
297,1
299,1
300,1
301,1
307,1
320,1
327,1
334,1
337,1
272,2
11,2
25,2
29,2
52,2
58,2
65,2
72,2
78,2
83,2
92,2
109,2
111,2
112,2
113,2
117,2
129,2
138,2
141,2
142,2
147,2
150,2
153,2
159,2
162,2
165,2
173,2
180,2
181,2
188,2
198,2
201,2
211,2
214,2
216,2
218,2
225,2
229,2
233,2
241,2
244,2
246,2
247,2
254,2
255,2
259,2
266,2
271,2
273,2
279,2
280,2
283,2
284,2
291,2
305,2
306,2
313,2
316,2
328,2
330,2
333,2
338,2
340,2
341,2
152,2
17,2
0,2
5,2
38,2
49,2
50,2
57,2
59,2
67,2
70,2
71,2
89,2
99,2
100,2
118,2
122,2
130,2
132,2
136,2
151,2
154,2
169,2
170,2
175,2
185,2
189,2
192,2
202,2
205,2
213,2
234,2
243,2
253,2
256,2
286,2
289,2
293,2
294,2
302,2
321,2
335,2
4,2
15,2
16,2
26,2
30,2
35,2
36,2
40,2
55,2
62,2
63,2
69,2
76,2
82,2
85,2
88,2
91,2
96,2
102,2
121,2
135,2
137,2
144,2
161,2
167,2
172,2
179,2
182,2
184,2
203,2
221,2
224,2
230,2
245,2
263,2
264,2
265,2
275,2
290,2
323,2
342,2
277,2
7,2
21,2
33,2
51,2
54,2
66,2
74,2
79,2
93,2
97,2
101,2
107,2
108,2
139,2
158,2
171,2
183,2
199,2
204,2
251,2
287,2
310,2
311,2
322,2
325,2
339,2
9,2
24,2
43,2
103,2
105,2
119,2
120,2
127,2
143,2
157,2
190,2
206,2
215,2
219,2
231,2
303,2
304,2
315,2
317,2
331,2
13,2
20,2
22,2
68,2
140,2
155,2
164,2
178,2
186,2
195,2
197,2
226,2
235,2
237,2
282,2
285,2
296,2
308,2
309,2
18,2
31,2
115,2
146,2
194,2
222,2
232,2
239,2
270,2
288,2
298,2
329,2
336,2
8,2
42,2
116,2
166,2
220,2
250,2
257,2
262,2
292,2
312,2
326,2
12,2
27,2
98,2
114,2
125,2
223,2
319,2
60,2
134,2
160,2
314,2
318,2
47,2
128,2
110,2
268,2
19,2
269,2
10,2
48,2
94,2
81,2
207,2
28,2
324,2
332,2
267,2
1,2
