0,1
317,267
245,128
122,111
62,234
277,213
56,98
285,25
49,284
59,157
154,15
267,65
151,318
65,3
164,210
35,342
46,174
298,118
159,78
15,189
183,338
285,290
342,213
42,69
261,140
313,303
158,280
203,119
112,306
185,18
253,66
160,231
157,19
262,163
28,11
172,265
99,26
310,214
322,157
78,138
343,239
292,166
195,185
332,229
66,236
94,277
73,46
317,254
291,283
67,129
210,22
49,237
231,275
126,235
107,205
218,201
210,103
267,22
201,243
218,100
254,2
80,82
301,65
278,264
119,151
73,95
270,96
69,233
140,36
51,281
298,308
226,149
270,281
100,216
316,291
92,197
52,290
230,290
295,181
253,286
57,25
88,58
164,136
258,279
202,205
3,198
